1
0.1
0.01
0.001	
0.0001
0.00001	
0.000001
0.0000001	
0.00000001
0.000000001	
0.0000000001
0.00000000001
0.000000000001
0,47857	0,053419	0,011485	0,00575	0,006232	-0,049222	0,000834	0,00632	0,006248	0,010681	0,001318	0,006033	-0,010723
0,475469	0,055353	0,009653	0,0085	0,00817	-0,049764	-0,001559	0,006399	0,003632	0,0104	0,004359	0,007747	-0,0093
0,460972	0,047949	0,009122	0,012193	0,006597	-0,052648	-0,003457	0,006285	0,008834	0,008156	0,002622	0,006743	-0,006288
0,443339	0,054594	0,009513	0,008124	0,005209	-0,052763	0,000099	0,008392	0,00651	0,01051	0,003545	0,005905	-0,007238
0,438255	0,050304	0,009725	0,009991	0,009464	-0,049661	-0,002467	0,007705	0,010777	0,013215	0,007586	0,007171	-0,006666
0,428252	0,051798	0,00936	0,009105	0,008811	-0,050399	-0,00033	0,009532	0,009295	0,012416	0,004128	0,007449	-0,006135
0,419714	0,050225	0,010168	0,01146	0,01083	-0,048505	0,002684	0,010449	0,010315	0,013413	0,00609	0,008953	-0,00081
0,409823	0,047682	0,010136	0,009441	0,010124	-0,050776	0,001961	0,008072	0,010305	0,012806	0,007075	0,007641	-0,005242
0,398099	0,051683	0,007611	0,012129	0,0126	-0,048049	0,003102	0,011436	0,01236	0,015506	0,006363	0,011411	-0,00409
0,391183	0,050271	0,009907	0,010967	0,009661	-0,044318	0,004042	0,011377	0,011832	0,015187	0,007037	0,010188	-0,001117
0,381901	0,049208	0,013459	0,0123	0,009212	-0,046956	0,003436	0,010822	0,009633	0,017156	0,009961	0,012245	-0,002856
0,369124	0,0486	0,01201	0,013571	0,013696	-0,046941	0,001794	0,014765	0,01139	0,016466	0,009118	0,013868	0,000122
0,363012	0,050008	0,013691	0,01498	0,014934	-0,043075	0,00366	0,014242	0,012182	0,017119	0,008048	0,014192	-0,001015
0,354568	0,05126	0,015173	0,013148	0,016298	-0,043887	0,005276	0,014023	0,014184	0,016475	0,009645	0,015678	0,001433
0,34858	0,05067	0,014077	0,014639	0,01535	-0,044008	0,005647	0,016541	0,01539	0,021296	0,011066	0,015763	0,002456
0,339424	0,051706	0,017212	0,017669	0,017809	-0,04197	0,005475	0,01867	0,017522	0,018819	0,012546	0,016536	0,001094
0,334118	0,051323	0,018868	0,020028	0,016848	-0,040364	0,007441	0,019771	0,016344	0,022395	0,012437	0,016652	0,004885
0,328063	0,05295	0,020256	0,021208	0,021366	-0,041621	0,010762	0,019421	0,017086	0,021808	0,01646	0,018728	0,003423
0,319364	0,053164	0,017731	0,022934	0,020701	-0,036633	0,012762	0,022276	0,020571	0,025399	0,015734	0,018506	0,007241
0,314219	0,05399	0,022984	0,023321	0,023863	-0,036475	0,013175	0,023322	0,020728	0,026384	0,019694	0,020999	0,007447
0,313247	0,054226	0,022739	0,024364	0,024886	-0,035482	0,014543	0,023488	0,021691	0,029845	0,021279	0,023991	0,009604
